Volatility 3 Framework 2.0.0

PID	Process	Base	Size	Name	Path	LoadTime	File output
3604	explorer.exe	0x7ffb1bbd0000	0x2a6000	iertutil.dll	C:\Windows\System32\iertutil.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb0d5e0000	0x5e000	thumbcache.dll	C:\Windows\System32\thumbcache.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb0d580000	0x23000	edputil.dll	C:\Windows\SYSTEM32\edputil.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb274c0000	0x76000	coml2.dll	C:\Windows\System32\coml2.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb0f820000	0x5c9000	twinui.pcshell.dll	C:\Windows\system32\twinui.pcshell.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb10e60000	0x300000	DWrite.dll	C:\Windows\system32\DWrite.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb127b0000	0x6e000	wincorlib.DLL	C:\Windows\system32\wincorlib.DLL	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb18700000	0x544000	cdp.dll	C:\Windows\system32\cdp.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb24730000	0x149000	CRYPT32.dll	C:\Windows\System32\CRYPT32.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb24610000	0x12000	MSASN1.dll	C:\Windows\System32\MSASN1.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb21290000	0xcf000	dsreg.dll	C:\Windows\system32\dsreg.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb0d4c0000	0xb8000	windows.immersiveshell.serviceprovider.dll	C:\Windows\System32\windows.immersiveshell.serviceprovider.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb23fe0000	0x29000	WLDP.DLL	C:\Windows\SYSTEM32\WLDP.DLL	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb251a0000	0x5c000	WINTRUST.dll	C:\Windows\System32\WINTRUST.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb0d4a0000	0x20000	CLDAPI.dll	C:\Windows\SYSTEM32\CLDAPI.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb183d0000	0xa000	FLTLIB.DLL	C:\Windows\SYSTEM32\FLTLIB.DLL	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb0d300000	0x7f000	PhotoMetadataHandler.dll	C:\Windows\SYSTEM32\PhotoMetadataHandler.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb13950000	0xa0000	twinui.appcore.dll	C:\Windows\System32\twinui.appcore.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb0ccd0000	0x621000	twinui.dll	C:\Windows\system32\twinui.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb0cc80000	0x48000	pdh.dll	C:\Windows\system32\pdh.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb0cc00000	0x7e000	ntshrui.dll	C:\Windows\SYSTEM32\ntshrui.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb1b550000	0x26000	srvcli.dll	C:\Windows\SYSTEM32\srvcli.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb169e0000	0x12000	cscapi.dll	C:\Windows\SYSTEM32\cscapi.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb23bf0000	0xc000	netutils.dll	C:\Windows\SYSTEM32\netutils.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb0cb50000	0xac000	ApplicationFrame.dll	C:\Windows\System32\ApplicationFrame.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb21360000	0x5c0000	d2d1.dll	C:\Windows\System32\d2d1.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb0c8e0000	0x162000	FileSyncShell64.dll	C:\Users\CSGO\AppData\Local\Microsoft\OneDrive\19.002.0107.0005\amd64\FileSyncShell64.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb27410000	0x8000	PSAPI.DLL	C:\Windows\System32\PSAPI.DLL	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb1e950000	0xa000	VERSION.dll	C:\Windows\SYSTEM32\VERSION.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb164e0000	0xb000	ktmw32.dll	C:\Windows\SYSTEM32\ktmw32.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb1ecc0000	0x17000	wkscli.dll	C:\Windows\SYSTEM32\wkscli.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb0c8a0000	0x37000	EhStorShell.dll	C:\Windows\System32\EhStorShell.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb26080000	0x470000	SETUPAPI.dll	C:\Windows\System32\SETUPAPI.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb0c7d0000	0xcc000	cscui.dll	C:\Windows\System32\cscui.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb1be80000	0x1d4000	urlmon.dll	C:\Windows\SYSTEM32\urlmon.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb23f50000	0xc000	CRYPTBASE.DLL	C:\Windows\System32\CRYPTBASE.DLL	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb0c750000	0x78000	provsvc.dll	C:\Windows\System32\provsvc.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb25940000	0x6f000	WS2_32.dll	C:\Windows\System32\WS2_32.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb0c670000	0xde000	HolographicExtensions.dll	C:\Windows\System32\HolographicExtensions.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb22c40000	0x14000	ResourcePolicyClient.dll	C:\Windows\System32\ResourcePolicyClient.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb0c650000	0x1b000	VirtualMonitorManager.dll	C:\Windows\System32\VirtualMonitorManager.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb112a0000	0x111000	Windows.UI.Immersive.dll	C:\Windows\System32\Windows.UI.Immersive.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb0c5e0000	0x6a000	AboveLockAppHost.dll	C:\Windows\System32\AboveLockAppHost.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb0c5a0000	0x37000	npsm.dll	C:\Windows\System32\npsm.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb0c4e0000	0xbf000	Windows.Web.dll	C:\Windows\System32\Windows.Web.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb0c480000	0x5a000	Windows.Shell.BlueLightReduction.dll	C:\Windows\System32\Windows.Shell.BlueLightReduction.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb1f990000	0xae000	mscms.dll	C:\Windows\System32\mscms.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb1f970000	0x17000	ColorAdapterClient.dll	C:\Windows\System32\ColorAdapterClient.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb1c060000	0x21b000	Windows.CloudStore.dll	C:\Windows\System32\Windows.CloudStore.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb0c180000	0x117000	Windows.Internal.Signals.dll	C:\Windows\System32\Windows.Internal.Signals.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb233b0000	0xc4000	tdh.dll	C:\Windows\SYSTEM32\tdh.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb23250000	0x6a000	mintdh.dll	C:\Windows\System32\mintdh.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb1f180000	0x15000	usermgrcli.dll	C:\Windows\SYSTEM32\usermgrcli.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb10a80000	0x12f000	Windows.CloudStore.Schema.Shell.dll	C:\Windows\System32\Windows.CloudStore.Schema.Shell.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb0bd70000	0x195000	TaskFlowDataEngine.dll	C:\Windows\System32\TaskFlowDataEngine.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb0ef70000	0xa7000	StructuredQuery.dll	C:\Windows\System32\StructuredQuery.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb0bd50000	0x1a000	Windows.Internal.Graphics.Display.DisplayColorManagement.dll	C:\Windows\System32\Windows.Internal.Graphics.Display.DisplayColorManagement.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb13f00000	0x122000	Windows.Security.Authentication.Web.Core.dll	C:\Windows\System32\Windows.Security.Authentication.Web.Core.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb0bcc0000	0x83000	Windows.Data.Activities.dll	C:\Windows\System32\Windows.Data.Activities.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb0ec60000	0x62000	NotificationControllerPS.dll	C:\Windows\System32\NotificationControllerPS.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb0f100000	0x83000	Windows.Devices.Enumeration.dll	C:\Windows\System32\Windows.Devices.Enumeration.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb0ecf0000	0x45000	MSWB7.dll	C:\Windows\System32\MSWB7.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb15480000	0x20000	DevDispItemProvider.dll	C:\Windows\System32\DevDispItemProvider.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb1ede0000	0xa0000	ActXPrxy.dll	C:\Windows\System32\ActXPrxy.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb12c20000	0xc0000	Windows.Networking.Connectivity.dll	C:\Windows\System32\Windows.Networking.Connectivity.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb0bbc0000	0xaf000	lockcontroller.dll	C:\Windows\system32\lockcontroller.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb1e9d0000	0x2e000	vm3dum64_loader.dll	C:\Windows\SYSTEM32\vm3dum64_loader.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb0bad0000	0xe6000	Windows.UI.Core.TextInput.dll	C:\Windows\System32\Windows.UI.Core.TextInput.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb1e960000	0x6e000	vm3dum64_10.dll	C:\Windows\system32\vm3dum64_10.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb1fab0000	0x47000	UIAnimation.dll	C:\Windows\System32\UIAnimation.dll	2021-10-18 14:19:09.000000 	Disabled
3604	explorer.exe	0x7ffb0bab0000	0x11000	PCShellCommonProxyStub.dll	C:\Windows\System32\PCShellCommonProxyStub.dll	2021-10-18 14:19:10.000000 	Disabled
3604	explorer.exe	0x7ffb12dc0000	0x19000	execmodelproxy.dll	C:\Windows\system32\execmodelproxy.dll	2021-10-18 14:19:10.000000 	Disabled
3604	explorer.exe	0x7ffb0ba00000	0xa3000	ShellCommonCommonProxyStub.dll	C:\Windows\System32\ShellCommonCommonProxyStub.dll	2021-10-18 14:19:10.000000 	Disabled
3604	explorer.exe	0x7ffb1b580000	0x7a000	cryptngc.dll	C:\Windows\SYSTEM32\cryptngc.dll	2021-10-18 14:19:10.000000 	Disabled
3604	explorer.exe	0x7ffb24050000	0x26000	ncrypt.dll	C:\Windows\SYSTEM32\ncrypt.dll	2021-10-18 14:19:10.000000 	Disabled
3604	explorer.exe	0x7ffb24010000	0x3b000	NTASN1.dll	C:\Windows\SYSTEM32\NTASN1.dll	2021-10-18 14:19:10.000000 	Disabled
3604	explorer.exe	0x7ffb0ae80000	0x30000	cflapi.dll	C:\Windows\SYSTEM32\cflapi.dll	2021-10-18 14:19:10.000000 	Disabled
3604	explorer.exe	0x7ffb09ff0000	0x7a000	SyncCenter.dll	C:\Windows\System32\SyncCenter.dll	2021-10-18 14:19:10.000000 	Disabled
3604	explorer.exe	0x7ffb07be0000	0x1fa000	MFPlat.DLL	C:\Windows\SYSTEM32\MFPlat.DLL	2021-10-18 14:19:11.000000 	Disabled
3604	explorer.exe	0x7ffb0e4a0000	0x2f000	RTWorkQ.DLL	C:\Windows\SYSTEM32\RTWorkQ.DLL	2021-10-18 14:19:11.000000 	Disabled
3604	explorer.exe	0x7ffb0fe10000	0x1c000	Windows.StateRepositoryBroker.dll	C:\Windows\System32\Windows.StateRepositoryBroker.dll	2021-10-18 14:19:11.000000 	Disabled
3604	explorer.exe	0x7ffb09900000	0x270000	UIAutomationCore.DLL	C:\Windows\SYSTEM32\UIAutomationCore.DLL	2021-10-18 14:19:11.000000 	Disabled
3604	explorer.exe	0x7ffb02c30000	0x4d000	stobject.dll	C:\Windows\system32\stobject.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb1efb0000	0x11000	WMICLNT.dll	C:\Windows\system32\WMICLNT.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb02c20000	0xf000	BatMeter.dll	C:\Windows\system32\BatMeter.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb24360000	0x9d000	sxs.dll	C:\Windows\SYSTEM32\sxs.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb02ba0000	0x7f000	InputSwitch.dll	C:\Windows\System32\InputSwitch.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb02b90000	0xe000	Windows.UI.Shell.dll	C:\Windows\System32\Windows.UI.Shell.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb1e310000	0x69000	es.dll	C:\Windows\system32\es.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb02b50000	0x3d000	prnfldr.dll	C:\Windows\system32\prnfldr.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb02b10000	0x3b000	CapabilityAccessManagerClient.dll	C:\Windows\System32\CapabilityAccessManagerClient.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb101d0000	0x5a000	wpnclient.dll	C:\Windows\System32\wpnclient.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb10bb0000	0x1b8000	Windows.Globalization.dll	C:\Windows\System32\Windows.Globalization.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb026b0000	0x77000	dxp.dll	C:\Windows\system32\dxp.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb02670000	0x40000	SHDOCVW.dll	C:\Windows\system32\SHDOCVW.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb02660000	0xd000	atlthunk.dll	C:\Windows\SYSTEM32\atlthunk.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb02640000	0x18000	Syncreg.dll	C:\Windows\system32\Syncreg.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb025e0000	0x51000	Actioncenter.dll	C:\Windows\System32\Actioncenter.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb1e150000	0x5f000	wevtapi.dll	C:\Windows\System32\wevtapi.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb02590000	0x44000	authui.dll	C:\Windows\system32\authui.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb1d7c0000	0x65000	Windows.Media.Devices.dll	C:\Windows\System32\Windows.Media.Devices.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb1b3f0000	0x15d000	AUDIOSES.DLL	C:\Windows\SYSTEM32\AUDIOSES.DLL	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb1bb10000	0x10000	npmproxy.dll	C:\Windows\System32\npmproxy.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb1d4a0000	0x30000	CompPkgSup.DLL	C:\Windows\SYSTEM32\CompPkgSup.DLL	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb02380000	0x203000	pnidui.dll	C:\Windows\System32\pnidui.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb23ae0000	0x3a000	IPHLPAPI.DLL	C:\Windows\System32\IPHLPAPI.DLL	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb1d640000	0xa000	MobileNetworking.dll	C:\Windows\System32\MobileNetworking.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb1e1b0000	0x3e000	netprofm.dll	C:\Windows\System32\netprofm.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb02280000	0x6b000	NetworkUXBroker.dll	C:\Windows\System32\NetworkUXBroker.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb02240000	0x32000	EthernetMediaManager.dll	C:\Windows\System32\EthernetMediaManager.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb1d4d0000	0xef000	WINHTTP.dll	C:\Windows\System32\WINHTTP.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb1d3e0000	0x69000	wlanapi.dll	C:\Windows\System32\wlanapi.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb259b0000	0x8000	NSI.dll	C:\Windows\System32\NSI.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb12590000	0x11000	dusmapi.dll	C:\Windows\System32\dusmapi.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb021f0000	0x45000	bthprops.cpl	C:\Windows\System32\bthprops.cpl	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb020f0000	0x15000	wpdshserviceobj.dll	C:\Windows\system32\wpdshserviceobj.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb1da60000	0x16000	dhcpcsvc6.DLL	C:\Windows\SYSTEM32\dhcpcsvc6.DLL	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb1da40000	0x1c000	dhcpcsvc.DLL	C:\Windows\SYSTEM32\dhcpcsvc.DLL	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb02040000	0x30000	PortableDeviceTypes.dll	C:\Windows\System32\PortableDeviceTypes.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb1e5e0000	0x9e000	PortableDeviceApi.dll	C:\Windows\System32\PortableDeviceApi.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb01fc0000	0x25000	SettingMonitor.dll	C:\Windows\system32\SettingMonitor.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb02070000	0x80000	Windows.ApplicationModel.LockScreen.dll	C:\Windows\System32\Windows.ApplicationModel.LockScreen.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb01f70000	0x4e000	cscobj.dll	C:\Windows\System32\cscobj.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb01f30000	0x38000	srchadmin.dll	C:\Windows\System32\srchadmin.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb01e80000	0x35000	BluetoothApis.dll	C:\Windows\System32\BluetoothApis.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb078d0000	0xbc000	windows.storage.search.dll	C:\Windows\SYSTEM32\windows.storage.search.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb08ff0000	0x28000	mssprxy.dll	C:\Windows\system32\mssprxy.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb01d10000	0x82000	imapi2.dll	C:\Windows\System32\imapi2.dll	2021-10-18 14:19:12.000000 	Disabled
3604	explorer.exe	0x7ffb0a4e0000	0x37000	NPSMDesktopProvider.dll	C:\Windows\System32\NPSMDesktopProvider.dll	2021-10-18 14:19:13.000000 	Disabled
3604	explorer.exe	0x7ffb20c50000	0x62000	BthAvctpSvc.dll	C:\Windows\System32\BthAvctpSvc.dll	2021-10-18 14:19:13.000000 	Disabled
3604	explorer.exe	0x7ffb20c40000	0xf000	BthTelemetry.dll	C:\Windows\System32\BthTelemetry.dll	2021-10-18 14:19:13.000000 	Disabled
3604	explorer.exe	0x7ffb018c0000	0x70000	lockappbroker.dll	C:\Windows\System32\lockappbroker.dll	2021-10-18 14:19:19.000000 	Disabled
3604	explorer.exe	0x7ffb0f280000	0x45000	smartscreenps.dll	C:\Windows\System32\smartscreenps.dll	2021-10-18 14:19:22.000000 	Disabled
3604	explorer.exe	0x7ffb23940000	0x33000	rsaenh.dll	C:\Windows\system32\rsaenh.dll	2021-10-18 14:19:24.000000 	Disabled
3604	explorer.exe	0x7ffb0ed50000	0x15000	pcacli.dll	C:\Windows\SYSTEM32\pcacli.dll	2021-10-18 14:19:27.000000 	Disabled
3604	explorer.exe	0x7ffb1b760000	0x1b000	MPR.dll	C:\Windows\SYSTEM32\MPR.dll	2021-10-18 14:19:27.000000 	Disabled
3604	explorer.exe	0x7ffb0ae00000	0x11000	sfc_os.dll	C:\Windows\System32\sfc_os.dll	2021-10-18 14:19:27.000000 	Disabled
3604	explorer.exe	0x7ffb00bd0000	0x1b3000	DUI70.dll	C:\Windows\System32\DUI70.dll	2021-10-18 14:19:30.000000 	Disabled
3604	explorer.exe	0x7ffb0e4d0000	0x93000	DUser.dll	C:\Windows\System32\DUser.dll	2021-10-18 14:19:30.000000 	Disabled
3604	explorer.exe	0x7ffb10130000	0x99000	directmanipulation.dll	C:\Windows\system32\directmanipulation.dll	2021-10-18 14:19:30.000000 	Disabled
3604	explorer.exe	0x7ffb00210000	0x204000	cdprt.dll	C:\Windows\System32\cdprt.dll	2021-10-18 14:19:35.000000 	Disabled
3604	explorer.exe	0x7ffb1e6d0000	0x4e000	usermgrproxy.dll	C:\Windows\System32\usermgrproxy.dll	2021-10-18 14:19:35.000000 	Disabled
3604	explorer.exe	0x7ffb1e800000	0x35000	XmlLite.dll	C:\Windows\System32\XmlLite.dll	2021-10-18 14:19:35.000000 	Disabled
3604	explorer.exe	0x7ffb07e10000	0x33a000	MsftEdit.dll	C:\Windows\SYSTEM32\MsftEdit.dll	2021-10-18 14:19:35.000000 	Disabled
3604	explorer.exe	0x7ffb07de0000	0x25000	globinputhost.dll	C:\Windows\SYSTEM32\globinputhost.dll	2021-10-18 14:19:35.000000 	Disabled
3604	explorer.exe	0x7ffb00160000	0xa4000	tiptsf.dll	C:\Program Files\Common Files\microsoft shared\ink\tiptsf.dll	2021-10-18 14:19:35.000000 	Disabled
3604	explorer.exe	0x7ffaffd80000	0x3e0000	UIRibbon.dll	C:\Windows\system32\UIRibbon.dll	2021-10-18 14:19:35.000000 	Disabled
3604	explorer.exe	0x7ffb0edc0000	0x1a3000	gdiplus.dll	C:\Windows\WinSxS\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.18362.30_none_210ac8966535eaa7\gdiplus.dll	2021-10-18 14:19:35.000000 	Disabled
3604	explorer.exe	0x7ffb08500000	0xd000	LINKINFO.dll	C:\Windows\SYSTEM32\LINKINFO.dll	2021-10-18 14:19:35.000000 	Disabled
3604	explorer.exe	0x7ffb157c0000	0x15000	vmhgfs.dll	C:\Windows\System32\vmhgfs.dll	2021-10-18 14:19:36.000000 	Disabled
3604	explorer.exe	0x7ffb1aa20000	0x19000	VCRUNTIME140.dll	C:\Windows\System32\VCRUNTIME140.dll	2021-10-18 14:19:36.000000 	Disabled
3604	explorer.exe	0x7ffb156e0000	0xb000	drprov.dll	C:\Windows\System32\drprov.dll	2021-10-18 14:19:36.000000 	Disabled
3604	explorer.exe	0x7ffb156c0000	0x15000	ntlanman.dll	C:\Windows\System32\ntlanman.dll	2021-10-18 14:19:36.000000 	Disabled
3604	explorer.exe	0x7ffb156a0000	0x1d000	davclnt.dll	C:\Windows\System32\davclnt.dll	2021-10-18 14:19:36.000000 	Disabled
3604	explorer.exe	0x7ffb15690000	0xc000	DAVHLPR.dll	C:\Windows\System32\DAVHLPR.dll	2021-10-18 14:19:36.000000 	Disabled
3604	explorer.exe	0x7ffb1d3c0000	0x16000	NetworkExplorer.dll	C:\Windows\system32\NetworkExplorer.dll	2021-10-18 14:19:36.000000 	Disabled
3604	explorer.exe	0x7ffb11460000	0x10fd000	Windows.UI.Xaml.dll	C:\Windows\System32\Windows.UI.Xaml.dll	2021-10-18 14:19:40.000000 	Disabled
3604	explorer.exe	0x7ffb09bd0000	0x33000	WindowsInternal.ComposableShell.DesktopHosting.dll	C:\Windows\system32\WindowsInternal.ComposableShell.DesktopHosting.dll	2021-10-18 14:19:40.000000 	Disabled
3604	explorer.exe	0x7ffaffa80000	0x2f3000	WindowsInternal.ComposableShell.Experiences.Switcher.dll	C:\Windows\ShellComponents\WindowsInternal.ComposableShell.Experiences.Switcher.dll	2021-10-18 14:19:40.000000 	Disabled
3604	explorer.exe	0x7ffb01930000	0x7c000	TileControl.dll	C:\Windows\ShellExperiences\TileControl.dll	2021-10-18 14:19:40.000000 	Disabled
3604	explorer.exe	0x7ffaff7b0000	0x2c5000	TaskFlowUI.dll	C:\Windows\ShellComponents\TaskFlowUI.dll	2021-10-18 14:19:40.000000 	Disabled
3604	explorer.exe	0x7ffb13730000	0xab000	UiaManager.dll	C:\Windows\System32\UiaManager.dll	2021-10-18 14:19:40.000000 	Disabled
3604	explorer.exe	0x7ffb09b80000	0x44000	wdmaud.drv	C:\Windows\SYSTEM32\wdmaud.drv	2021-10-18 14:19:45.000000 	Disabled
3604	explorer.exe	0x7ffb20c30000	0xa000	AVRT.dll	C:\Windows\SYSTEM32\AVRT.dll	2021-10-18 14:19:45.000000 	Disabled
3604	explorer.exe	0x7ffb13940000	0x9000	ksuser.dll	C:\Windows\SYSTEM32\ksuser.dll	2021-10-18 14:19:45.000000 	Disabled
3604	explorer.exe	0x7ffb12bb0000	0xd000	msacm32.drv	C:\Windows\SYSTEM32\msacm32.drv	2021-10-18 14:19:45.000000 	Disabled
3604	explorer.exe	0x7ffaff790000	0x1c000	MSACM32.dll	C:\Windows\SYSTEM32\MSACM32.dll	2021-10-18 14:19:45.000000 	Disabled
3604	explorer.exe	0x7ffb0a2f0000	0xa000	midimap.dll	C:\Windows\SYSTEM32\midimap.dll	2021-10-18 14:19:45.000000 	Disabled
3604	explorer.exe	0x7ffb0fe30000	0x146000	wpnapps.dll	C:\Windows\System32\wpnapps.dll	2021-10-18 14:19:46.000000 	Disabled
